date,ticker,direction,alpha_name
2017-03-03,XLF,1,alpha_volatility_breakout
2017-03-03,XLK,1,alpha_volatility_breakout
2017-03-06,EEM,1,alpha_volatility_breakout
2017-03-06,IWM,1,alpha_volatility_breakout
2017-03-06,QQQ,1,alpha_volatility_breakout
2017-03-06,SPY,1,alpha_volatility_breakout
2017-03-06,USO,1,alpha_volatility_breakout
2017-03-06,XLF,1,alpha_volatility_breakout
2017-03-06,XLK,1,alpha_volatility_breakout
2017-03-07,EEM,1,alpha_volatility_breakout
2017-03-07,IWM,1,alpha_volatility_breakout
2017-03-07,QQQ,1,alpha_volatility_breakout
2017-03-07,SPY,1,alpha_volatility_breakout
2017-03-07,USO,1,alpha_volatility_breakout
2017-03-07,XLF,1,alpha_volatility_breakout
2017-03-07,XLK,1,alpha_volatility_breakout
2017-03-08,EEM,1,alpha_volatility_breakout
2017-03-08,IWM,1,alpha_volatility_breakout
2017-03-08,QQQ,1,alpha_volatility_breakout
2017-03-08,SPY,1,alpha_volatility_breakout
2017-03-08,USO,1,alpha_volatility_breakout
2017-03-08,XLF,1,alpha_volatility_breakout
2017-03-08,XLK,1,alpha_volatility_breakout
2017-03-09,EEM,1,alpha_volatility_breakout
2017-03-09,IWM,1,alpha_volatility_breakout
2017-03-09,QQQ,1,alpha_volatility_breakout
2017-03-09,SPY,1,alpha_volatility_breakout
2017-03-09,XLF,1,alpha_volatility_breakout
2017-03-09,XLK,1,alpha_volatility_breakout
2017-03-10,EEM,1,alpha_volatility_breakout
2017-03-10,IWM,1,alpha_volatility_breakout
2017-03-10,QQQ,1,alpha_volatility_breakout
2017-03-10,SPY,1,alpha_volatility_breakout
2017-03-10,XLF,1,alpha_volatility_breakout
2017-03-10,XLK,1,alpha_volatility_breakout
2017-03-13,EEM,1,alpha_volatility_breakout
2017-03-13,IWM,1,alpha_volatility_breakout
2017-03-13,QQQ,1,alpha_volatility_breakout
2017-03-13,SPY,1,alpha_volatility_breakout
2017-03-13,XLF,1,alpha_volatility_breakout
2017-03-13,XLK,1,alpha_volatility_breakout
2017-03-14,EEM,1,alpha_volatility_breakout
2017-03-14,IWM,1,alpha_volatility_breakout
2017-03-14,QQQ,1,alpha_volatility_breakout
2017-03-14,SPY,1,alpha_volatility_breakout
2017-03-14,XLF,1,alpha_volatility_breakout
2017-03-14,XLK,1,alpha_volatility_breakout
2017-03-15,EEM,1,alpha_volatility_breakout
2017-03-15,IWM,1,alpha_volatility_breakout
2017-03-15,QQQ,1,alpha_volatility_breakout
2017-03-15,SPY,1,alpha_volatility_breakout
2017-03-15,XLF,1,alpha_volatility_breakout
2017-03-15,XLK,1,alpha_volatility_breakout
2017-03-16,EEM,1,alpha_volatility_breakout
2017-03-16,IWM,1,alpha_volatility_breakout
2017-03-16,QQQ,1,alpha_volatility_breakout
2017-03-16,SPY,1,alpha_volatility_breakout
2017-03-16,XLF,1,alpha_volatility_breakout
2017-03-16,XLK,1,alpha_volatility_breakout
2017-03-17,EEM,1,alpha_volatility_breakout
2017-03-17,IWM,1,alpha_volatility_breakout
2017-03-17,QQQ,1,alpha_volatility_breakout
2017-03-17,SPY,1,alpha_volatility_breakout
2017-03-17,XLF,1,alpha_volatility_breakout
2017-03-17,XLK,1,alpha_volatility_breakout
2017-03-20,EEM,1,alpha_volatility_breakout
2017-03-20,IWM,1,alpha_volatility_breakout
2017-03-20,QQQ,1,alpha_volatility_breakout
2017-03-20,SPY,1,alpha_volatility_breakout
2017-03-20,XLF,1,alpha_volatility_breakout
2017-03-20,XLK,1,alpha_volatility_breakout
2017-03-21,EEM,1,alpha_volatility_breakout
2017-03-21,IWM,1,alpha_volatility_breakout
